id,name,lat,long,max_volt,node_synth
118400,UNKNOWN118400,36.573891809,-96.700238918,138.0,0
119382,UNKNOWN119382,36.349929838,-96.799436998,69.0,0
140502,TAP140502,42.4251883700001,-78.1517864909999,115.0,0
140649,TAP140649,42.4971247650001,-78.081987602,115.0,0
151772,UNKNOWN151772,39.705563823,-80.8463743199999,138.0,0
138814,TAP138814,39.03647461,-94.732340718,161.0,0
151871,RISER151871,26.9507410000001,-80.087142,138.0,0
118734,UNKNOWN118734,35.248005275,-99.426233993,138.0,0
137412,TAP137412,41.85636379,-84.2409328159999,,0
115024,UNKNOWN115024,36.176880775,-79.782458162,230.0,0
112458,UNKNOWN112458,30.2742804540001,-92.430231581,69.0,0
142931,TAP142931,30.234862347,-92.503331971,69.0,0
149430,WEAKLEY,36.27534882,-88.834236748,500.0,0
125031,UNKNOWN125031,44.7094863560001,-73.498869352,115.0,0
114716,UNKNOWN114716,35.7724598730001,-80.1086276459999,100.0,0
151880,TAP151880,35.772216696,-80.1083143769999,100.0,0
118749,UNKNOWN118749,34.0440551570001,-94.773995118,138.0,0
173600,TAP173600,34.0270531030001,-94.775579615,138.0,0
112970,UNKNOWN112970,39.947169968,-82.9153146849999,,0
149609,TAP149609,34.440931576,-96.083017589,,0
108810,UNKNOWN108810,38.6588375200001,-82.1692727079999,138.0,0
116520,UNKNOWN116520,38.6342472870001,-82.296344988,138.0,0
155208,TAP155208,35.7749443820001,-83.9754271899999,161.0,0
161880,UNKNOWN161880,35.7749660000001,-83.9752195,161.0,0
152566,TAP152566,34.1691870000001,-81.272686,115.0,0
152567,TAP152567,34.1691260000001,-81.2725809999999,115.0,0
118524,UNKNOWN118524,35.443103143,-97.5485403329999,69.0,0
118528,UNKNOWN118528,35.4117144430001,-97.543956782,69.0,0
113395,UNKNOWN113395,34.749963413,-82.268312193,100.0,0
143047,TAP143047,32.623100058,-85.4185557059999,115.0,0
136143,UNKNOWN136143,42.441958909,-73.5576785549999,,0
136144,TAP136144,42.495461,-73.500693,,0
114303,UNKNOWN114303,34.6525039480001,-86.6494930809999,161.0,0
132993,UNKNOWN132993,45.655038162,-68.7044984779999,,0
133098,UNKNOWN133098,45.6329414570001,-68.605712136,,0
150394,TAP150394,40.5775662710001,-80.624436432,,0
131209,UNKNOWN131209,44.600597092,-97.924320659,230.0,0
110267,UNKNOWN110267,31.234152426,-85.657115212,,0
138177,TAP138177,41.6383016180001,-87.8088356649999,138.0,0
146217,TINLEY PARK,41.6007890330001,-87.8187842789999,138.0,0
142938,TAP142938,30.2324782630001,-92.740509683,69.0,0
143265,TAP143265,30.3354123440001,-92.740935759,69.0,0
142751,TAP142751,31.1546363,-83.4147667999999,115.0,0
144564,NORTHEAST ANKENY,41.7540905490001,-93.56160284,161.0,0
146242,ANKENY,41.7131784870001,-93.590094893,161.0,0
131873,UNKNOWN131873,41.0668637970001,-98.001595445,115.0,0
131875,UNKNOWN131875,41.298254908,-97.654726688,115.0,0
150672,VILLAGE GREEN,25.728154008,-80.385355078,,0
138145,TAP138145,41.800370324,-87.8239664609999,138.0,0
132524,UNKNOWN132524,42.9710282620001,-86.056975269,138.0,0
145498,BLACK RIVER,44.000253795,-75.813023259,,0
107913,UNKNOWN107913,36.3583975940001,-94.245658044,161.0,0
107914,UNKNOWN107914,36.359265948,-94.245315789,161.0,0
110275,UNKNOWN110275,31.8892033540001,-85.490280867,,0
142492,TAP142492,31.906564184,-85.474719975,,0
124795,UNKNOWN124795,36.8126824870001,-84.658445155,161.0,0
155077,TAP155077,36.917623174,-84.6155884789999,69.0,0
139425,TAP139425,38.8455657390001,-90.155232462,138.0,0
149324,SIOUX,38.9155175540001,-90.293373972,345.0,0
125053,KCE NY 1,42.9641127990001,-73.747945478,115.0,0
125054,UNKNOWN125054,42.9733060230001,-73.757058119,115.0,0
120976,UNKNOWN120976,30.442687757,-84.770546377,115.0,0
143159,TAP143159,30.441889825,-84.769515322,115.0,0
109167,UNKNOWN109167,32.510831792,-85.6736697429999,115.0,0
114946,UNKNOWN114946,39.933350089,-81.527229059,,0
114397,UNKNOWN114397,34.9523234280001,-82.142689106,,0
151421,PILLSBURY,27.8204456780001,-82.6333541339999,,0
138384,TAP138384,38.376319789,-86.930337235,69.0,0
131190,UNKNOWN131190,44.368791376,-100.407413341,115.0,0
138550,TAP138550,44.3692149780001,-100.406811155,115.0,0
123507,UNKNOWN123507,38.6531181,-76.9753627759999,69.0,0
139326,TAP139326,38.6657917750001,-76.955679629,69.0,0
149293,TAP149293,36.111493856,-95.7886948409999,138.0,0
113943,CPI USA NC ROXBORO,36.433992102,-78.9606563519999,230.0,0
147668,TAP147668,36.439071326,-78.95350035,230.0,0
124772,UNKNOWN124772,39.3435689460001,-87.416935635,138.0,0
138314,TAP138314,39.3398474680001,-87.416691344,138.0,0
117367,UNKNOWN117367,40.2053710000001,-93.1170079999999,69.0,0
140609,TAP140609,40.2108523430001,-93.103916855,69.0,0
155397,TAP155397,34.990402601,-85.721744063,,0
154442,TAP154442,34.685732837,-82.256611194,100.0,0
155510,UNKNOWN155510,37.9476969850001,-84.2864028829999,138.0,0
109495,UNKNOWN109495,37.3515570260001,-84.3588958719999,69.0,0
125068,UNKNOWN125068,37.3564940000001,-84.352653,69.0,0
107871,UNKNOWN107871,35.1208613360001,-91.632410271,115.0,0
144493,SUB 54,41.7918783600001,-90.2935339919999,69.0,0
118494,UNKNOWN118494,34.6550177620001,-96.635556993,138.0,0
107817,UNKNOWN107817,33.989941081,-94.178572193,69.0,0
131178,UNKNOWN131178,44.0962407600001,-103.189220545,69.0,0
134839,TAP134839,44.096151881,-103.188801481,69.0,0
138978,TAP138978,39.956073336,-85.893429823,69.0,0
138979,TAP138979,39.956638458,-85.8941258149999,69.0,0
138350,TAP138350,38.627405319,-87.220391478,161.0,0
115204,UNKNOWN115204,35.0372180690001,-80.9865677339999,100.0,0
115206,UNKNOWN115206,35.057268003,-80.9500876229999,100.0,0
124360,UNKNOWN124360,39.926393508,-86.079138191,138.0,0
124362,UNKNOWN124362,39.9186306350001,-86.137385454,138.0,0
128736,UNKNOWN128736,42.9100380530001,-86.20025594,345.0,0
139777,TAP139777,38.381522294,-78.8849162619999,115.0,0
140159,TAP140159,39.7561082190001,-86.074883673,138.0,0
141577,ZIMMER,18.0084215850001,-66.574356693,,0
142172,TAP142172,33.3400601980001,-91.005246262,,0
123046,UNKNOWN123046,39.0887647100001,-76.696005393,115.0,0
139158,TAP139158,39.0893201870001,-76.6974544139999,115.0,0
117073,UNKNOWN117073,39.7597022150001,-92.452848699,69.0,0
130961,UNKNOWN130961,46.8454037490001,-92.323308789,115.0,0
135628,TAP135628,46.8470131240001,-92.323294528,115.0,0
111310,UNKNOWN111310,35.278739504,-81.531339809,100.0,0
147919,PHILLIPS BEND,36.460705692,-82.807884088,500.0,0
123341,UNKNOWN123341,38.9290652010001,-76.897522301,115.0,0
146204,LANHAM,38.9473990540001,-76.873740067,115.0,0
136734,TAP136734,43.959330434,-69.976739876,115.0,0
136396,NORWALK,41.127294228,-73.428585547,115.0,0
143464,TAP143464,32.0262623190001,-88.277252596,,0
129404,UNKNOWN129404,43.5595334060001,-93.269380164,161.0,0
117803,UNKNOWN117803,38.945092091,-92.4432175219999,69.0,0
153262,OVERTON (161KV),38.9230349750001,-92.573511421,161.0,0
138489,TAP138489,40.7085127730001,-75.255522374,,0
117304,UNKNOWN117304,36.1588550880001,-94.068350516,69.0,0
131557,COULEE AVE,43.78114499,-91.2162034849999,161.0,0
151199,TAP151199,36.0665390570001,-83.7260881349999,69.0,0
151209,EASTBRIDGE,36.0635979690001,-83.7313857629999,69.0,0
133427,UNKNOWN133427,41.882079472,-70.656241328,345.0,0
132593,CANAL,44.7995790000001,-87.329101,138.0,0
114591,UNKNOWN114591,34.2974248250001,-86.147940131,,0
153406,TAP153406,34.2970937270001,-86.147647928,,0
152496,TAP152496,34.7662190930001,-83.034782869,,0
152500,TAP152500,34.7456398310001,-83.0419218769999,,0
170880,TAP170880,42.338892,-71.838566,69.0,0
125659,UNKNOWN125659,44.344705596,-75.477349825,115.0,0
149980,TAP149980,34.461713036,-92.9629354849999,115.0,0
111605,WALTON BAINBRIDGE POWER FACILITY,30.911394004,-84.548770871,115.0,0
131720,NORTH DENVER,40.6003265360001,-98.389103755,115.0,0
142092,TAP142092,30.8807229500001,-81.7009319809999,,0
131902,UNKNOWN131902,40.8342639690001,-96.643455361,115.0,0
131903,UNKNOWN131903,40.8154735910001,-96.643276547,115.0,0
129482,HAGAR,42.183052461,-86.3854333,,0
147319,BRISTOW,37.034004167,-86.3338278099999,161.0,0
115729,UNKNOWN115729,32.958174618,-84.987124281,115.0,0
129886,UNKNOWN129886,42.464181565,-85.5035422019999,138.0,0
115005,UNKNOWN115005,35.967232747,-79.656107549,,0
128895,SOUTHFIELD,42.443087704,-83.230602999,120.0,0
112911,UNKNOWN112911,41.6470243640001,-81.2402561809999,138.0,0
137166,TAP137166,41.595540457,-81.228815777,138.0,0
133919,VENUS,45.5632522180001,-89.165051681,115.0,0
124475,UNKNOWN124475,39.7935351720001,-85.915274417,138.0,0
124480,UNKNOWN124480,39.8107804270001,-85.840556828,230.0,0
114400,UNKNOWN114400,34.915724405,-80.60641757,100.0,0
120342,UNKNOWN120342,28.0046393970001,-82.661710225,230.0,0
167566,TAP167566,34.3186846300001,-78.699981055,115.0,0
145747,UNKNOWN145747,42.937025631,-84.758961485,69.0,0
125155,STATION #204,43.2263650850001,-77.330503741,115.0,0
138449,TAP138449,43.22571779,-77.327932808,115.0,0
136448,BLACK ROCK,41.661782836,-72.805578828,115.0,0
152116,GREENEVILLE,36.15894338,-82.8788210449999,161.0,0
129119,UNKNOWN129119,38.209573,-84.572284,138.0,0
116149,UNKNOWN116149,33.7935969370001,-83.716863156,115.0,0
143166,TAP143166,30.4299525110001,-84.3150377169999,115.0,0
143167,TAP143167,30.430007844,-84.313804159,115.0,0
124939,UNKNOWN124939,42.829639908,-78.780522451,,0
124940,UNKNOWN124940,42.830811254,-78.780332308,115.0,0
146923,TAP146923,36.8409701250001,-78.939111521,115.0,0
147663,PERTH,37.013663019,-79.004023621,115.0,0
124041,UNKNOWN124041,40.1878674060001,-85.2349602789999,138.0,0
140262,TAP140262,40.1877177380001,-85.235160154,138.0,0
150673,FORT PIERCE,27.4469344620001,-80.358461517,138.0,0
150720,INDRIO,27.520436212,-80.403528976,138.0,0
137135,TAP137135,41.309663534,-81.6481982299999,138.0,0
134763,HILLMAN,42.718626,-90.466288,138.0,0
117055,UNKNOWN117055,36.640924634,-81.803568024,,0
117736,UNKNOWN117736,36.610056237,-92.1075352189999,69.0,0
117955,UNKNOWN117955,36.696016424,-91.8814742169999,161.0,0
139939,TAP139939,39.554724822,-86.8141549109999,138.0,0
140438,TAP140438,43.125655282,-76.2159987379999,115.0,0
140440,TAP140440,43.1092047450001,-76.254152813,115.0,0
146023,TAP146023,32.255673604,-86.386071126,,0
139193,TAP139193,37.8465008310001,-77.441217298,115.0,0
147878,FOUR RIVERS,37.8217878780001,-77.4435351659999,230.0,0
136575,BROOKLYN,41.816679951,-71.914628986,115.0,0
131031,UNKNOWN131031,37.7687415280001,-81.108431977,138.0,0
108637,UNKNOWN108637,27.8640783000001,-82.7401017939999,,0
153256,SUB T,41.3347591200001,-91.555123225,345.0,0
129124,UNKNOWN129124,38.221545,-84.458537,69.0,0
137437,TAP137437,38.267191579,-84.470165036,69.0,0
128288,ALCONA,44.5614483510001,-83.80303421,138.0,0
146530,TAP146530,40.070069441,-76.210034972,138.0,0
146531,TAP146531,40.076543954,-76.209592393,138.0,0
142795,TAP142795,30.424266974,-89.231048663,115.0,0
143051,TAP143051,30.427395172,-89.186549569,115.0,0
113463,UNKNOWN113463,33.4834990000001,-82.0968139999999,230.0,0
112339,UNKNOWN112339,34.338864345,-86.501368757,,0
149947,ARAB,34.387653781,-86.50740925,161.0,0
153898,YELLOW SPRINGS,39.8206816960001,-83.932790004,69.0,0
153917,TREBEIN,39.7045959210001,-83.982325347,138.0,0
147739,TAP147739,34.240621898,-79.7553873319999,69.0,0
110414,UNKNOWN110414,34.776128923,-83.0460656449999,,0
120029,UNKNOWN120029,39.6636750750001,-94.646096337,69.0,0
117467,UNKNOWN117467,38.1163087400001,-93.2815520139999,,0
117687,UNKNOWN117687,38.20441644,-93.322950086,,0
129373,UNKNOWN129373,47.6584320010001,-92.62846189,69.0,0
134617,TAP134617,47.6816986910001,-92.607208284,69.0,0
113898,CIRCLEVILLE,39.6005429940001,-82.951636521,138.0,0
151335,TAP151335,36.414062782,-80.524094755,,0
109556,UNKNOWN109556,35.514772683,-82.968353486,115.0,0
113728,UNKNOWN113728,41.3239137780001,-83.137633399,138.0,0
146237,TIFFIN,41.7071261790001,-91.68239834,345.0,0
133477,UNKNOWN133477,42.1983131710001,-72.5910080849999,115.0,0
131208,UNKNOWN131208,43.849213761,-97.968546095,230.0,0
115811,UNKNOWN115811,35.1412827350001,-81.8722454159999,100.0,0
145603,TAP145603,35.63442208,-82.661978903,115.0,0
145889,TAP145889,35.5342236700001,-82.8510476279999,115.0,0
128450,RIVER ROUGE,42.272233289,-83.11308375,120.0,0
137105,TAP137105,38.0476426720001,-81.4828516059999,138.0,0
145420,UNKNOWN145420,43.070307804,-76.011399427,,0
145491,UNKNOWN145491,43.040108522,-75.8706434979999,,0
139870,TAP139870,44.4201870000001,-73.216145,,0
117856,UNKNOWN117856,38.7481805850001,-90.8762099419999,161.0,0
117962,UNKNOWN117962,38.738285713,-90.992494044,161.0,0
114924,UNKNOWN114924,34.7239735310001,-81.658824807,100.0,0
143260,TAP143260,30.322736906,-91.268036189,69.0,0
111635,UNKNOWN111635,34.704494389,-76.739373184,,0
148399,TAP148399,34.7046855510001,-76.7392293679999,,0
142312,TAP142312,33.0723680890001,-80.1110161889999,115.0,0
157581,UNKNOWN157581,33.1215262640001,-80.1275350499999,115.0,0
131032,UNKNOWN131032,42.99037015,-82.5550576699999,,0
115214,UNKNOWN115214,35.04673244,-82.1103116149999,,0
139843,TAP139843,42.992581558,-78.800752791,230.0,0
140606,TAP140606,40.2776399970001,-92.666795386,69.0,0
110132,UNKNOWN110132,33.218429988,-86.8126628809999,,0
145985,TAP145985,33.220332866,-86.802252509,,0
137475,TAP137475,38.973170741,-84.558111708,69.0,0
137476,TAP137476,38.9731493260001,-84.558347275,69.0,0
129803,UNKNOWN129803,46.3263043800001,-95.470289717,230.0,0
113405,UNKNOWN113405,32.998523,-82.801903,230.0,0
113406,UNKNOWN113406,33.001887481,-82.83265915,115.0,0
139198,TAP139198,38.6090458420001,-77.3195166209999,115.0,0
152511,JOCASSEE SWITCHING STATION,34.958118911,-82.909868892,230.0,0
152512,JOCASSEE TIE,34.9539926840001,-82.915674784,500.0,0
122625,UNKNOWN122625,37.0551600000001,-88.359052,161.0,0
153773,TAP153773,37.0499585800001,-88.359543168,161.0,0
152231,TAP152231,34.3959739920001,-82.245798931,100.0,0
116013,UNKNOWN116013,33.493425202,-84.178951086,115.0,0
122531,UNKNOWN122531,41.7042416640001,-87.516037683,345.0,0
121230,UNKNOWN121230,36.282570505,-90.967692734,161.0,0
136838,TAP136838,40.226920555,-80.572371291,138.0,0
122724,UNKNOWN122724,41.7196308010001,-86.9112894419999,345.0,0
116049,UNKNOWN116049,33.981015487,-83.466962049,115.0,0
153092,TAP153092,33.9822226520001,-83.433472976,115.0,0
139447,TAP139447,38.6732887650001,-90.190663179,138.0,0
117507,UNKNOWN117507,37.0722796950001,-93.311635211,,0
133782,UNKNOWN133782,44.047603189,-95.2903684029999,69.0,0
131843,UNKNOWN131843,41.2209295960001,-97.26301602,115.0,0
131882,UNKNOWN131882,41.4085598460001,-97.319321396,115.0,0
142058,TAP142058,33.5947959160001,-92.803369075,115.0,0
148910,TAP148910,36.0170456760001,-95.806361583,138.0,0
118023,UNKNOWN118023,37.7232757080001,-100.00632163,115.0,0
141444,BARCELONETA TC,18.4302662710001,-66.567950117,115.0,0
141471,TAP141471,18.4283822360001,-66.570131531,115.0,0
124370,UNKNOWN124370,39.7487096190001,-86.314124866,138.0,0
140380,TAP140380,39.7293762200001,-86.323448021,138.0,0
131703,UNKNOWN131703,40.7679976410001,-96.692930092,115.0,0
131708,UNKNOWN131708,40.7649444900001,-96.664394542,115.0,0
116806,UNKNOWN116806,33.876805663,-82.279976771,115.0,0
141827,TAP141827,33.8772348960001,-82.279427164,115.0,0
118495,UNKNOWN118495,34.719380996,-96.619126416,138.0,0
149710,TAP149710,34.7039739410001,-96.582730871,138.0,0
130593,UNKNOWN130593,42.5582524600001,-93.29105164,161.0,0
130706,CENTURY,42.564222713,-93.6359307019999,161.0,0
121127,AECC JONESBORO NORTH,35.977209956,-90.566184358,161.0,0
121128,UNKNOWN121128,35.916055429,-90.647511956,161.0,0
113447,UNKNOWN113447,33.3303960000001,-81.960545,115.0,0
113448,UNKNOWN113448,33.3282580000001,-81.957238,115.0,0
140130,TAP140130,42.1026027390001,-79.981252046,115.0,0
118593,UNKNOWN118593,35.3695514940001,-96.964501951,138.0,0
118595,UNKNOWN118595,35.323556512,-96.9390667279999,138.0,0
119165,UNKNOWN119165,35.7736861650001,-95.415217264,161.0,0
149410,PECAN CREEK,35.716732285,-95.468045325,345.0,0
109688,UNKNOWN109688,31.9712259130001,-89.756130662,69.0,0
144793,TAP144793,32.078288892,-89.7725314469999,,0
141480,LARES 7901 7903,18.291523844,-66.8826789999999,,0
119576,UNKNOWN119576,39.0363573130001,-95.797574885,115.0,0
119577,17TH ST & FAIRLAWN,39.0359154860001,-95.742340554,115.0,0
112920,UNKNOWN112920,41.4805297680001,-81.6260739269999,138.0,0
154989,UNKNOWN154989,41.5261629350001,-81.663238802,138.0,0
148784,TAP148784,37.3755762800001,-100.199878966,34.5,0
113479,UNKNOWN113479,35.6929629030001,-78.365939485,230.0,0
148043,TAP148043,35.5389323000001,-78.3047893999999,230.0,0
120152,UNKNOWN120152,25.71331108,-80.365402698,230.0,0
148109,CROSSVILLE,35.955154378,-85.000444893,161.0,0
135230,UNKNOWN135230,46.876504321,-102.726088226,,0
124597,UNKNOWN124597,39.6957622200001,-86.417664692,69.0,0
139942,TAP139942,39.6956194520001,-86.418570791,69.0,0
134665,METOMEN,43.8007533850001,-88.826356306,138.0,0
137653,UNKNOWN137653,41.714820284,-93.044509174,,0
123045,UNKNOWN123045,39.180876158,-76.627821022,115.0,0
108270,UNKNOWN108270,29.6167315880001,-83.135764358,69.0,0
154675,TAP154675,29.626026,-83.1353769999999,69.0,0
116054,ATHENA,33.976617391,-83.346124915,230.0,0
128194,UNKNOWN128194,39.204250179,-75.571074613,138.0,0
128196,UNKNOWN128196,39.0153755000001,-75.574873967,138.0,0
120000,UNKNOWN120000,38.040977234,-97.4085055479999,69.0,0
138880,TAP138880,38.0288229490001,-97.408712329,69.0,0
148494,TAP148494,41.676982432,-83.605063231,138.0,0
122521,UNKNOWN122521,41.622693799,-87.430022799,345.0,0
122523,UNKNOWN122523,41.6297777940001,-87.500481441,345.0,0
141897,TAP141897,33.306989264,-87.2982170719999,115.0,0
141898,TAP141898,33.3025755580001,-87.288685678,115.0,0
134615,TAP134615,47.669015378,-92.020710408,115.0,0
131072,UNKNOWN131072,46.73250913,-96.037466745,115.0,0
123717,UNKNOWN123717,40.673233795,-75.40750573,69.0,0
140254,TAP140254,40.6627763650001,-75.385439114,69.0,0
115772,UNKNOWN115772,33.0473355890001,-83.7419798299999,115.0,0
141872,TAP141872,33.0551395690001,-83.7284821439999,115.0,0
154263,TAP154263,34.641807059,-82.606911092,100.0,0
154265,TAP154265,34.631078938,-82.623130111,100.0,0
131635,UNKNOWN131635,40.4799574910001,-95.905592311,69.0,0
120200,HARVEST POWER ORLANDO,28.375697562,-81.5884545,69.0,0
143329,TAP143329,28.3801561920001,-81.587360981,69.0,0
115862,SUNSET,30.412566015,-92.059817746,,0
116299,UNKNOWN116299,30.402076403,-92.0440373499999,,0
124008,CARMEL 146TH ST,40.0009824520001,-86.0928223179999,230.0,0
140165,TAP140165,40.10706285,-86.081011346,230.0,0
147359,HOOSIER FAIRVIEW,38.86614597,-85.1408708879999,138.0,0
124680,UNKNOWN124680,37.5433054810001,-84.6672780499999,69.0,0
137440,TAP137440,37.890165,-84.5291559999999,69.0,0
111971,UNKNOWN111971,31.3193267410001,-92.446696339,230.0,0
143843,SHERWOOD,45.0483824550001,-87.743025759,138.0,0
127743,UNKNOWN127743,40.200525702,-76.207322368,69.0,0
151043,TAP151043,37.7704973890001,-82.4867962879999,69.0,0
128640,UNKNOWN128640,42.7941981870001,-83.6809941719999,138.0,0
138690,TAP138690,42.819090154,-83.682300943,,0
128766,UNKNOWN128766,42.8472583760001,-85.791631783,138.0,0
129879,UNKNOWN129879,42.459526635,-85.636954674,,0
136825,UNKNOWN136825,44.4590853170001,-72.6982426879999,115.0,0
150205,CHICKASAW,30.7635320840001,-88.058978222,230.0,0
135805,WEST MILTON,43.037422296,-73.954590033,115.0,0
129675,UNKNOWN129675,44.809177058,-93.867648038,115.0,0
130233,ST BONIFACIUS,44.9040449450001,-93.8201172139999,115.0,0
112105,TALBOT COUNTY ENERGY,32.588637082,-84.692902271,230.0,0
129064,PORTAGE (UPPCO),47.081067557,-88.647400692,69.0,0
110206,UNKNOWN110206,33.5360470950001,-86.040046073,115.0,0
145856,TAP145856,33.535250669,-86.039664597,115.0,0
116508,PORTSMOUTH,38.738149966,-82.9999927059999,138.0,0
116509,UNKNOWN116509,38.738702436,-82.9994531729999,,0
107753,UNKNOWN107753,34.984737131,-91.5096396009999,115.0,0
107877,UNKNOWN107877,34.997981211,-91.256533954,115.0,0
123225,UNKNOWN123225,32.205585795,-80.700738096,115.0,0
142153,TAP142153,32.2050771850001,-80.7004912259999,115.0,0
150222,HAMMOND,30.5051019700001,-90.51709407,230.0,0
121356,INEZ,37.766915812,-82.473273849,138.0,0
107962,UNKNOWN107962,35.505228276,-92.009891879,161.0,0
124675,UNKNOWN124675,37.4362390000001,-84.66392,69.0,0
155470,TAP155470,37.3296276820001,-84.8096497229999,69.0,0
123394,UNKNOWN123394,40.064519987,-77.502661201,115.0,0
123397,UNKNOWN123397,40.007069566,-77.2010514199999,115.0,0
135859,TAP135859,42.68726752,-73.6294975549999,115.0,0
145788,TAP145788,32.855619199,-85.790775938,115.0,0
128860,UNKNOWN128860,45.350959716,-84.913551249,138.0,0
135794,TAP135794,43.0825873590001,-73.834772307,115.0,0
135806,BROOK ROAD,43.0825656600001,-73.8333759389999,115.0,0
148116,EASTGATE,36.184031566,-86.438441441,161.0,0
142410,TAP142410,31.271968106,-85.4299518029999,115.0,0
142417,TAP142417,31.275970036,-85.455492866,115.0,0
116008,UNKNOWN116008,35.1536494320001,-81.516329303,100.0,0
152647,BLACKSBURG,35.135070754,-81.513201571,100.0,0
132485,UNKNOWN132485,42.285968821,-96.686274087,115.0,0
144240,TAP144240,42.0056708750001,-96.559750139,115.0,0
147362,PIPERS GAP,36.7585858620001,-80.748420478,138.0,0
147363,HUFFMAN,36.7773011410001,-80.71930201,138.0,0
116278,UNKNOWN116278,33.9643829550001,-84.4939832269999,115.0,0
155357,TAP155357,33.9692890000001,-84.489344,115.0,0
152967,TAP152967,34.552441059,-86.002043451,161.0,0
116816,UNKNOWN116816,33.1367072400001,-83.206251822,115.0,0
110022,UNKNOWN110022,34.4982350000001,-84.9583949999999,115.0,0
110657,UNKNOWN110657,31.220136219,-91.017552058,115.0,0
110658,UNKNOWN110658,31.0775600900001,-91.0885503009999,,0
124962,WOODARD,43.1271899120001,-76.19394206,115.0,0
145331,TAP145331,43.128722,-76.167389,,0
131770,UNKNOWN131770,40.7390461430001,-99.732696174,115.0,0
131771,UNKNOWN131771,40.7388895670001,-99.731684603,115.0,0
155154,FINN STREET,36.17881455,-86.752777034,,0
148540,ANDERSONVILLE,36.1902376900001,-84.058761486,161.0,0
147257,WEATHERSPOON PLANT STATION,34.5894789000001,-78.9743344,230.0,0
150808,MAGIC KINGDOM,28.426797682,-81.5802571679999,69.0,0
108176,UNKNOWN108176,29.115823391,-82.448903613,69.0,0
148429,TAP148429,35.0573729930001,-77.590655144,,0
132514,UNKNOWN132514,42.961593556,-85.538606177,138.0,0
138471,TAP138471,42.9107690860001,-85.539174234,138.0,0
141477,UNKNOWN141477,18.4541862730001,-66.7005725239999,115.0,0
159959,PANA,39.4116447810001,-89.104706258,345.0,0
152052,TAP152052,35.9738856870001,-84.133465304,161.0,0
127799,UNKNOWN127799,38.206901246,-86.424702858,69.0,0
139956,TAP139956,38.2083717530001,-86.424460153,69.0,0
153910,THAYER ROAD,40.7452646400001,-84.012855402,138.0,0
110333,UNKNOWN110333,34.4579180000001,-84.4468449999999,230.0,0
123831,UNKNOWN123831,40.296477753,-78.979231746,115.0,0
139264,TAP139264,40.19997527,-78.932903192,115.0,0
140170,TAP140170,39.8100614680001,-86.188667156,,0
160261,UNKNOWN160261,39.8364809330001,-86.175357914,,0
160580,TAP160580,37.524591,-84.622721,69.0,0
136044,TAP136044,43.3358779600001,-73.580499979,115.0,0
151643,TAP151643,27.886535,-82.186701,69.0,0
115445,UNKNOWN115445,35.93291537,-78.4073525909999,115.0,0
148001,TAP148001,35.9586552650001,-78.469080393,115.0,0
119090,UNKNOWN119090,35.6590352600001,-95.353194,69.0,0
149392,TAP149392,35.659279155,-95.29840691,69.0,0
134058,UNKNOWN134058,48.232972986,-103.953158318,115.0,0
118598,UNKNOWN118598,35.323575582,-96.9217501109999,69.0,0
148828,TAP148828,35.420127252,-97.090432845,69.0,0
141489,PAJUIL TC,18.435250114,-66.7866455179999,115.0,0
123230,UNKNOWN123230,38.860515336,-76.061663503,69.0,0
139359,TAP139359,38.860505893,-76.062252528,69.0,0
139799,TAP139799,43.0822976910001,-78.9256096249999,115.0,0
118009,UNKNOWN118009,37.6865678840001,-97.408214946,138.0,0
119477,UNKNOWN119477,37.6866321040001,-97.439895875,69.0,0
124916,UNKNOWN124916,41.1908461030001,-75.42761035,69.0,0
117819,UNKNOWN117819,37.0803476830001,-90.721084594,161.0,0
117875,UNKNOWN117875,37.1436710620001,-90.6891684999999,69.0,0
117780,UNKNOWN117780,38.347976343,-91.6352400439999,138.0,0
138919,TAP138919,38.348755935,-91.635137012,138.0,0
117947,UNKNOWN117947,39.2933591670001,-91.4958433479999,69.0,0
146140,TAP146140,42.47884,-79.290837,115.0,0
120697,UNKNOWN120697,30.38308124,-87.109475914,115.0,0
153081,GULF BREEZE,30.360723179,-87.155687697,115.0,0
151195,TAP151195,36.085200645,-83.793823413,161.0,0
146506,PECKVILLE,41.482818599,-75.564026215,230.0,0
122918,MARYLAND SOLAR,39.5649000000001,-77.7286999999999,,0
147239,TAP147239,34.2871220000001,-78.8653037299999,115.0,0
147240,TAP147240,34.2890906270001,-78.845125535,115.0,0
138189,TAP138189,41.5203708450001,-87.014578021,138.0,0
110198,UNKNOWN110198,33.6520348610001,-85.858800663,230.0,0
134481,UNKNOWN134481,47.3681990850001,-102.751417742,,0
134492,UNKNOWN134492,47.357849,-102.736932,,0
141148,SMITHBURG,40.2013629470001,-74.360576303,500.0,0
146434,LAKE FOREST,37.378384694,-79.8473383799999,138.0,0
116974,DEAN DRIVE AREA ELECTRIC GENERATORS,38.7492811000001,-77.502962994,115.0,0
107751,UNKNOWN107751,34.7936148160001,-91.467185855,115.0,0
147680,TAP147680,40.731469195,-78.984834227,115.0,0
113545,UNKNOWN113545,32.6152812940001,-84.979571415,230.0,0
139217,TAP139217,38.7468768160001,-77.5100624149999,115.0,0
141592,CANAS TC,18.0128046890001,-66.639130994,115.0,0
141594,TAP141594,17.991826201,-66.642754351,115.0,0
136871,FIRSTENERGY TORONTO,40.482674247,-80.605397222,345.0,0
